testcase_index,trace,Passed/Failed
43,"['t0', 't2', 't12', 't10', 't9', 't10', 't9', 't14']",Passed
44,"['t1', 't6', 't18', 't1', 't6', 't18', 't4']",Passed
45,"['t4', 't2', 't14', 't14', 't10', 't9', 't12', 't14', 't16', 't20']",Passed
46,"['t4', 't2', 't16', 't20', 't0', 't2', 't10']",Passed
47,"['t4', 't2', 't10', 't9', 't9', 't12', 't10']",Passed
48,"['t4', 't2', 't17', 't18', 't1', 't6', 't18']",Passed
49,"['t0', 't2', 't9', 't17', 't18', 't0', 't2', 't16', 't19']",Passed
50,"['t0', 't2', 't16', 't19', 't1', 't6', 't18']",Passed
51,"['t1', 't6', 't18', 't0', 't2', 't14', 't14']",Passed
52,"['t4', 't2', 't9', 't14', 't14', 't17', 't18', 't0']",Passed
53,"['t1', 't6', 't18', 't0', 't2', 't16', 't20', 't1', 't6']",Passed
54,"['t0', 't2', 't14', 't17', 't18', 't4']",Passed
55,"['t1', 't6', 't18', 't1', 't6', 't18', 't1', 't6', 't18']",Passed
56,"['t1', 't6', 't18', 't0', 't2', 't17']",Passed
57,"['t4', 't3', 't20', 't0', 't2', 't14']",Passed
58,"['t4', 't2', 't10', 't10', 't12', 't12', 't9', 't12', 't16', 't19']",Passed
59,"['t0', 't2', 't17', 't18', 't0', 't2', 't10']",Passed
60,"['t4', 't2', 't10', 't16', 't20', 't0', 't2', 't12', 't10', 't16']",Passed
61,"['t1', 't6', 't18', 't1', 't6', 't18', 't0', 't2', 't9', 't16']",Passed
62,"['t1', 't6', 't18', 't0', 't2', 't16', 't20', 't1']",Passed
63,"['t0', 't2', 't12', 't12']",Failed
64,"['t0', 't2', 't10', 't17', 't18', 't0']",Passed
65,"['t1', 't6', 't18', 't1', 't6', 't18', 't4', 't2', 't16']",Passed
66,"['t4', 't2', 't10', 't12', 't10', 't16']",Passed
67,"['t0', 't2', 't12', 't16', 't19', 't4']",Passed
68,"['t1', 't6', 't18', 't4', 't2', 't16', 't20', 't0', 't2']",Passed
69,"['t1', 't6', 't18', 't1', 't6', 't18']",Passed
70,"['t1', 't6', 't18', 't0', 't2', 't17', 't18', 't0']",Passed
71,"['t4', 't2', 't9', 't9', 't12', 't16', 't19', 't1', 't6']",Passed
72,"['t1', 't6', 't18', 't0', 't2', 't10', 't16', 't19', 't0']",Passed
73,"['t4', 't2', 't12']",Failed
74,"['t4', 't2', 't10', 't12', 't12', 't12', 't16', 't20', 't1', 't6']",Passed
75,"['t1', 't6', 't18', 't1', 't6', 't18', 't1', 't6', 't18', 't0']",Passed
76,"['t1', 't6', 't18', 't1', 't6', 't18', 't1', 't6', 't18']",Passed
77,"['t4', 't2', 't16', 't19', 't1', 't6', 't18']",Passed
78,"['t1', 't6', 't18', 't1', 't6', 't18', 't4']",Passed
79,"['t0', 't2', 't12', 't16', 't19', 't1', 't6', 't18', 't1', 't6']",Passed
80,"['t4', 't2', 't10', 't9', 't17', 't18', 't0', 't2', 't9', 't9']",Passed
81,"['t4', 't2', 't14', 't9', 't16', 't20', 't1', 't6', 't18', 't4']",Passed
82,"['t0', 't2', 't10', 't17', 't18', 't1']",Passed
83,"['t1', 't6', 't18', 't1', 't6', 't18', 't0', 't2']",Passed
84,"['t0', 't2', 't16', 't19', 't1', 't6', 't18', 't1']",Passed
85,"['t4', 't2', 't16', 't19', 't1', 't6']",Passed
86,"['t4', 't2', 't9', 't12', 't17', 't18', 't0', 't2', 't12']",Failed
87,"['t0', 't2', 't7', 't12', 't12', 't16']",Passed
88,"['t1', 't6', 't18', 't1', 't6', 't18', 't1']",Passed
89,"['t4', 't2', 't12']",Failed
90,"['t0', 't2', 't11', 't11']",Failed
91,"['t1', 't6', 't18', 't0', 't2', 't16', 't20']",Passed
92,"['t1', 't6', 't18', 't4', 't2', 't9', 't17', 't18']",Passed
93,"['t4', 't2', 't14', 't9', 't14', 't17', 't18']",Passed
94,"['t1', 't6', 't18', 't0', 't2', 't16', 't20']",Passed
95,"['t0', 't2', 't17', 't18', 't1', 't6']",Passed
96,"['t1', 't6', 't18', 't1', 't6', 't18', 't1', 't6', 't18', 't1']",Passed
97,"['t4', 't2', 't14', 't16', 't19', 't0', 't2', 't14', 't15']",Passed
98,"['t1', 't6', 't18', 't0', 't2', 't17', 't18', 't0']",Passed
99,"['t4', 't2', 't14', 't14', 't9', 't12']",Passed
100,"['t4', 't2', 't12', 't16', 't20', 't4']",Passed
101,"['t4', 't2', 't9', 't10', 't10', 't16', 't19', 't0', 't2', 't17']",Passed
102,"['t4', 't2', 't16', 't19', 't1', 't6', 't18']",Passed
103,"['t1', 't6', 't18', 't1', 't6', 't18', 't4', 't2']",Passed
104,"['t1', 't6', 't18', 't1', 't6', 't18']",Passed
105,"['t4', 't2', 't12', 't9', 't9', 't10', 't10', 't14', 't16']",Passed
106,"['t0', 't2', 't9', 't17', 't18', 't1', 't6', 't18', 't0', 't2']",Passed
107,"['t1', 't6', 't18', 't0', 't2', 't14', 't9']",Passed
108,"['t1', 't6', 't18', 't0', 't2', 't17', 't18', 't1', 't6']",Passed
109,"['t4', 't2', 't12', 't9', 't10', 't16', 't20', 't0', 't2', 't9']",Passed
110,"['t0', 't2', 't9', 't17', 't18', 't1', 't6', 't18']",Passed
111,"['t0', 't2', 't10', 't9', 't10', 't16', 't20']",Passed
112,"['t4', 't2', 't10', 't12', 't12', 't17', 't18', 't4']",Passed
113,"['t0', 't2', 't12', 't12', 't17', 't18']",Passed
114,"['t0', 't2', 't12', 't10', 't16', 't19']",Passed
115,"['t4', 't2', 't17', 't18', 't1', 't6', 't18', 't4', 't2', 't10']",Passed
116,"['t0', 't2', 't14', 't14', 't9', 't10', 't14']",Passed
117,"['t4', 't2', 't17', 't18', 't0', 't2', 't14']",Passed
118,"['t4', 't2', 't9', 't17', 't18', 't4']",Passed
119,"['t0', 't2', 't10', 't10', 't9', 't17']",Passed
120,"['t0', 't2', 't16', 't20', 't1', 't6']",Passed
121,"['t1', 't6', 't18', 't1', 't6', 't18', 't1', 't6']",Passed
122,"['t4', 't2', 't7', 't7', 't15', 't16', 't20', 't1', 't6']",Passed
123,"['t4', 't2', 't17', 't18', 't0', 't2', 't12']",Passed
124,"['t1', 't6', 't18', 't0', 't2', 't17']",Passed
125,"['t1', 't6', 't18', 't0', 't2', 't12']",Passed
126,"['t4', 't2', 't17', 't18', 't0', 't2', 't9', 't11']",Failed
127,"['t0', 't2', 't10', 't10', 't15', 't16', 't20', 't4']",Passed
128,"['t4', 't2', 't16', 't20', 't1', 't6', 't18', 't0']",Passed
129,"['t4', 't2', 't16', 't20', 't1', 't6']",Passed
130,"['t1', 't6', 't18', 't1', 't6', 't18', 't1', 't6', 't18']",Passed
131,"['t0', 't2', 't17', 't18', 't1', 't6', 't18']",Passed
132,"['t4', 't2', 't9', 't16', 't20', 't4', 't3', 't19', 't1']",Passed
133,"['t0', 't3', 't19', 't0', 't3', 't19']",Passed
134,"['t1', 't5', 't9', 't14', 't10', 't10', 't10', 't16']",Passed
135,"['t1', 't5', 't14', 't9', 't16', 't19']",Passed
136,"['t4', 't2', 't17', 't18', 't0', 't2', 't9', 't16', 't20', 't4']",Passed
137,"['t4', 't2', 't10', 't12', 't17', 't18', 't0']",Passed
138,"['t4', 't2', 't9', 't17', 't18', 't4', 't2', 't16', 't19']",Passed
139,"['t0', 't2', 't9', 't9', 't17', 't18', 't1', 't6']",Passed
140,"['t0', 't2', 't17', 't18', 't1', 't6']",Passed
141,"['t0', 't2', 't12', 't16', 't19', 't0', 't2']",Passed
142,"['t0', 't2', 't17', 't18', 't1', 't6']",Passed
143,"['t0', 't2', 't17', 't18', 't0', 't2', 't14']",Passed
144,"['t0', 't2', 't14', 't14', 't14', 't12', 't12', 't17']",Passed
145,"['t1', 't6', 't18', 't1', 't6', 't18']",Passed
146,"['t4', 't2', 't12', 't9', 't16', 't20', 't1', 't6']",Passed
147,"['t1', 't6', 't18', 't0', 't2', 't11']",Passed
148,"['t4', 't2', 't15', 't12', 't9', 't16', 't20', 't0', 't2', 't15']",Passed
149,"['t0', 't2', 't11', 't11']",Failed
150,"['t0', 't2', 't12', 't16', 't19', 't0', 't2', 't16', 't20', 't0']",Passed
151,"['t4', 't2', 't12', 't12', 't12', 't16', 't20']",Passed
152,"['t0', 't2', 't17', 't18', 't1', 't6', 't18']",Passed
153,"['t0', 't2', 't16', 't19', 't1', 't6', 't18']",Passed
154,"['t4', 't2', 't9', 't9', 't17', 't18']",Passed
155,"['t4', 't2', 't17', 't18', 't1', 't6', 't18', 't1', 't6']",Passed
156,"['t4', 't2', 't9', 't9', 't17', 't18', 't0']",Passed
157,"['t4', 't2', 't12', 't12', 't16', 't20', 't1']",Passed
158,"['t0', 't2', 't9', 't15', 't12', 't17', 't18', 't0', 't2']",Passed
159,"['t1', 't6', 't18', 't0', 't2', 't14']",Passed
160,"['t4', 't2', 't9', 't12', 't17', 't18']",Passed
161,"['t4', 't2', 't9', 't9', 't14', 't14', 't17', 't18', 't1', 't6']",Passed
162,"['t4', 't2', 't17', 't18', 't1', 't6', 't18', 't1', 't6', 't18']",Passed
163,"['t0', 't2', 't17', 't18', 't1', 't6', 't18', 't1', 't6']",Passed
164,"['t1', 't6', 't18', 't0', 't2', 't14', 't10', 't10', 't9']",Passed
165,"['t1', 't6', 't18', 't1', 't6', 't18']",Passed
166,"['t0', 't2', 't12', 't10', 't10', 't16', 't19', 't4']",Passed
167,"['t1', 't6', 't18', 't0', 't2', 't16', 't19', 't0', 't2', 't9']",Passed
168,"['t0', 't2', 't16', 't19', 't1', 't6']",Passed
169,"['t1', 't6', 't18', 't4', 't2', 't9', 't16', 't20', 't0', 't2']",Passed
170,"['t0', 't2', 't12', 't17', 't18', 't0', 't2', 't17', 't18', 't0']",Passed
171,"['t4', 't2', 't9', 't10', 't10', 't10']",Passed
172,"['t4', 't2', 't17', 't18', 't4', 't2', 't9', 't16', 't19']",Passed
173,"['t1', 't6', 't18', 't0', 't2', 't9', 't10', 't14', 't9', 't10']",Passed
174,"['t4', 't2', 't10', 't12', 't15', 't12', 't12']",Failed
175,"['t4', 't2', 't15', 't16', 't19', 't4']",Passed
176,"['t1', 't6', 't18', 't0', 't2', 't10', 't16', 't19', 't0', 't2']",Passed
177,"['t4', 't2', 't12', 't10', 't10', 't10', 't10']",Passed
178,"['t1', 't6', 't18', 't0', 't2', 't10', 't9']",Passed
179,"['t0', 't2', 't7', 't16', 't19', 't4', 't2', 't15', 't9', 't16']",Passed
180,"['t0', 't2', 't16', 't19', 't0', 't2', 't16', 't19', 't1', 't6']",Passed
181,"['t0', 't2', 't17', 't18', 't0', 't2', 't17', 't18', 't1']",Passed
182,"['t0', 't2', 't9', 't12', 't17', 't18']",Passed
183,"['t0', 't2', 't12']",Failed
184,"['t4', 't2', 't12', 't12']",Failed
185,"['t0', 't2', 't9', 't17', 't18', 't1', 't6', 't18', 't1']",Passed
186,"['t0', 't2', 't9', 't9', 't16', 't20', 't4']",Passed
187,"['t0', 't2', 't17', 't18', 't0', 't2', 't9']",Passed
188,"['t0', 't2', 't15', 't16', 't20', 't1', 't6', 't18']",Passed
189,"['t1', 't6', 't18', 't1', 't6', 't18']",Passed
190,"['t1', 't6', 't18', 't0', 't2', 't10', 't17', 't18', 't1']",Passed
191,"['t4', 't2', 't7', 't12', 't10', 't12', 't12']",Failed
192,"['t1', 't6', 't18', 't0', 't2', 't11', 't9', 't16', 't19']",Passed
193,"['t1', 't6', 't18', 't0', 't2', 't17', 't18']",Passed
194,"['t0', 't2', 't10', 't17', 't18', 't1', 't6']",Passed
195,"['t4', 't2', 't9', 't16', 't20', 't0', 't2', 't10']",Passed
196,"['t0', 't2', 't12', 't10', 't17', 't18']",Passed
197,"['t4', 't2', 't15', 't9', 't7', 't17', 't18', 't0', 't2', 't9']",Passed
198,"['t4', 't2', 't17', 't18', 't0', 't2', 't12', 't17', 't18', 't4']",Passed
199,"['t1', 't6', 't18', 't0', 't2', 't12']",Passed
200,"['t4', 't2', 't12', 't12', 't16', 't19', 't4']",Passed
201,"['t1', 't6', 't18', 't0', 't2', 't16']",Passed
202,"['t1', 't6', 't18', 't0', 't2', 't17']",Passed
203,"['t0', 't2', 't15', 't10', 't16', 't19', 't0', 't2', 't17', 't18']",Passed
204,"['t1', 't6', 't18', 't1', 't6', 't18', 't0']",Passed
205,"['t4', 't2', 't9', 't17', 't18', 't1']",Passed
206,"['t1', 't6', 't18', 't0', 't2', 't16', 't20', 't1', 't6']",Passed
207,"['t4', 't2', 't12', 't10', 't9', 't9', 't17']",Passed
208,"['t0', 't2', 't16', 't19', 't1', 't6', 't18', 't0', 't2', 't7']",Passed
209,"['t4', 't2', 't15', 't10', 't17', 't18', 't1']",Passed
210,"['t0', 't2', 't9', 't9', 't16', 't19']",Passed
211,"['t1', 't6', 't18', 't1', 't6', 't18', 't0', 't2']",Passed
212,"['t4', 't2', 't10', 't17', 't18', 't1', 't6', 't18', 't0', 't2']",Passed
213,"['t0', 't2', 't14', 't16', 't19', 't1', 't6', 't18', 't0']",Passed
214,"['t1', 't6', 't18', 't0', 't2', 't10']",Passed
215,"['t0', 't2', 't14', 't14', 't16', 't20']",Passed
216,"['t1', 't6', 't18', 't0', 't2', 't10']",Passed
217,"['t0', 't2', 't10', 't9', 't17', 't18']",Passed
218,"['t1', 't6', 't18', 't0', 't2', 't9', 't10', 't7', 't17']",Passed
219,"['t4', 't2', 't12', 't16', 't20', 't0', 't2', 't9']",Passed
220,"['t0', 't2', 't16', 't20', 't0', 't2', 't9']",Passed
221,"['t1', 't6', 't18', 't0', 't3', 't19', 't4', 't2', 't12']",Failed
222,"['t0', 't2', 't9', 't7', 't10', 't9', 't12']",Passed
223,"['t1', 't6', 't18', 't1', 't6', 't18', 't0']",Passed
224,"['t1', 't6', 't18', 't4', 't2', 't17', 't18']",Passed
225,"['t1', 't6', 't18', 't0', 't2', 't15', 't9', 't11', 't11']",Passed
226,"['t4', 't2', 't11']",Failed
227,"['t0', 't2', 't17', 't18', 't0', 't2', 't9', 't12', 't17', 't18']",Passed
228,"['t0', 't2', 't12', 't7', 't12', 't12', 't12']",Passed
229,"['t1', 't6', 't18', 't0', 't2', 't10']",Passed
230,"['t4', 't2', 't16', 't20', 't1', 't6', 't18']",Passed
231,"['t4', 't2', 't9', 't16', 't20', 't0', 't2']",Passed
232,"['t0', 't2', 't16', 't19', 't0', 't2', 't10', 't12']",Passed
233,"['t1', 't6', 't18', 't0', 't2', 't16', 't20', 't1']",Passed
234,"['t1', 't6', 't18', 't0', 't2', 't17', 't18']",Passed
235,"['t0', 't2', 't7', 't7', 't15', 't16', 't20', 't0', 't2', 't12']",Passed
236,"['t4', 't2', 't15', 't9', 't10', 't15', 't15', 't7', 't10']",Passed
237,"['t1', 't6', 't18', 't1', 't6', 't18']",Passed
238,"['t4', 't2', 't9', 't16', 't19', 't4']",Passed
239,"['t0', 't2', 't11', 't11']",Failed
240,"['t0', 't2', 't11', 't17', 't18', 't0', 't2']",Passed
241,"['t1', 't6', 't18', 't0', 't2', 't11']",Failed
242,"['t1', 't6', 't18', 't1', 't6', 't18', 't0', 't2', 't16']",Passed
243,"['t0', 't2', 't16', 't19', 't4', 't2']",Passed
244,"['t1', 't6', 't18', 't0', 't2', 't16', 't19', 't0']",Passed
245,"['t0', 't2', 't10', 't15', 't10', 't12']",Failed
246,"['t0', 't2', 't17', 't18', 't1', 't6', 't18']",Passed
247,"['t0', 't2', 't10', 't17', 't18', 't0', 't2']",Passed
248,"['t0', 't2', 't12', 't9', 't16', 't20', 't4', 't2']",Passed
249,"['t0', 't2', 't15', 't7', 't16', 't20', 't1', 't6', 't18']",Passed
250,"['t4', 't2', 't14', 't14', 't16', 't19']",Passed
