testcase_index,trace,Passed/Failed
81,"['t2', 't4']",Failed
82,"['t1', 't2', 't4']",Failed
83,"['t1', 't2', 't6', 't8', 't2', 't5']",Passed
84,"['t1', 't1', 't1', 't1', 't2', 't4']",Failed
85,"['t1', 't1', 't2', 't5', 't1', 't1']",Passed
86,"['t1', 't1', 't2', 't6', 't7', 't7', 't7', 't7', 't7']",Passed
87,"['t2', 't5', 't2', 't4']",Failed
88,"['t2', 't4']",Failed
89,"['t1', 't1', 't2', 't6', 't7', 't7', 't7']",Passed
90,"['t2', 't5', 't2', 't4']",Failed
91,"['t2', 't4']",Failed
92,"['t1', 't2', 't6', 't7', 't7', 't7', 't7', 't7', 't8', 't2', 't5']",Passed
93,"['t2', 't6', 't8', 't2', 't5', 't1', 't2', 't5']",Passed
94,"['t1', 't1', 't1', 't2', 't4']",Failed
95,"['t2', 't4']",Failed
96,"['t2', 't6', 't8', 't2', 't5', 't2', 't4']",Failed
97,"['t2', 't5', 't1', 't1', 't2', 't6', 't7', 't8', 't1']",Passed
98,"['t1', 't2', 't5', 't2', 't6', 't7', 't7', 't8', 't1', 't2', 't4']",Failed
99,"['t2', 't5', 't1', 't2', 't6']",Passed
100,"['t2', 't5', 't1', 't1', 't1', 't1', 't1', 't2', 't6']",Passed
101,"['t1', 't2', 't5', 't2', 't6', 't8', 't1', 't2']",Passed
102,"['t2', 't6', 't7', 't7', 't7', 't7', 't8', 't1', 't2']",Passed
103,"['t2', 't5', 't1', 't2', 't5', 't2', 't4']",Failed
104,"['t1', 't2', 't4']",Failed
105,"['t2', 't4']",Failed
106,"['t1', 't2', 't4']",Failed
107,"['t2', 't4']",Failed
108,"['t2', 't4']",Failed
109,"['t1', 't2', 't6', 't7', 't8']",Passed
110,"['t1', 't2', 't5', 't1', 't1']",Passed
111,"['t2', 't4']",Failed
112,"['t2', 't5', 't1', 't2', 't6', 't7', 't7', 't8', 't2', 't6', 't8', 't1']",Passed
113,"['t2', 't4']",Failed
114,"['t2', 't4']",Failed
115,"['t2', 't5', 't2', 't5', 't2']",Passed
116,"['t1', 't1', 't1', 't1', 't2', 't4']",Failed
117,"['t1', 't1', 't1', 't1', 't1', 't2', 't6', 't7', 't7', 't7']",Passed
118,"['t2', 't5', 't2', 't6', 't8']",Passed
119,"['t2', 't6', 't8', 't2', 't6']",Passed
120,"['t1', 't2', 't4']",Failed
121,"['t1', 't1', 't1', 't2', 't5', 't1', 't1', 't1', 't2', 't5', 't1']",Passed
122,"['t1', 't2', 't5', 't1', 't1', 't2', 't5', 't2', 't4']",Failed
123,"['t2', 't6', 't8', 't2', 't4']",Failed
124,"['t2', 't6', 't8', 't1', 't1']",Passed
125,"['t2', 't4']",Failed
126,"['t2', 't6', 't7', 't7', 't7', 't7', 't8', 't2', 't6', 't8', 't2']",Passed
127,"['t2', 't5', 't2', 't6', 't7', 't7', 't7', 't7', 't8', 't1']",Passed
128,"['t1', 't1', 't1', 't2', 't4']",Failed
129,"['t1', 't1', 't1', 't2', 't6', 't8', 't2', 't4']",Failed
130,"['t2', 't4']",Failed
131,"['t1', 't2', 't4']",Failed
132,"['t2', 't6', 't7', 't7', 't7', 't8', 't2', 't5']",Passed
133,"['t1', 't1', 't1', 't1', 't1', 't2', 't4']",Failed
134,"['t2', 't6', 't7', 't7', 't8', 't2', 't6', 't8', 't1']",Passed
135,"['t2', 't5', 't2', 't6', 't7', 't8', 't2', 't5', 't1', 't2', 't4']",Failed
136,"['t1', 't1', 't1', 't2', 't5', 't2', 't4']",Failed
137,"['t1', 't1', 't1', 't1', 't1', 't2', 't5', 't1', 't1', 't2', 't6', 't7']",Passed
138,"['t2', 't4']",Failed
139,"['t1', 't1', 't1', 't1', 't2', 't6', 't8', 't2']",Passed
140,"['t1', 't2', 't4']",Failed
141,"['t2', 't4']",Failed
142,"['t1', 't2', 't4']",Failed
143,"['t2', 't4']",Failed
144,"['t1', 't1', 't2', 't4']",Failed
145,"['t2', 't5', 't2', 't5', 't1']",Passed
146,"['t2', 't5', 't1', 't1', 't1']",Passed
147,"['t2', 't6', 't8', 't1', 't1']",Passed
148,"['t1', 't2', 't6', 't7', 't8']",Passed
149,"['t1', 't1', 't1', 't2', 't5', 't1', 't2', 't5']",Passed
150,"['t2', 't4']",Failed
151,"['t2', 't4']",Failed
152,"['t2', 't4']",Failed
153,"['t2', 't6', 't8', 't2', 't5', 't2', 't6', 't7', 't7', 't8', 't1', 't1']",Passed
154,"['t2', 't4']",Failed
155,"['t2', 't4']",Failed
156,"['t2', 't6', 't8', 't1', 't2', 't4']",Failed
157,"['t1', 't2', 't6', 't8', 't1']",Passed
158,"['t1', 't2', 't5', 't2', 't6']",Passed
159,"['t1', 't1', 't2', 't6', 't8', 't2', 't5']",Passed
160,"['t2', 't4']",Failed
161,"['t1', 't1', 't1', 't1', 't1', 't1', 't2', 't4']",Failed
162,"['t2', 't6', 't8', 't2', 't5', 't2', 't5']",Passed
163,"['t1', 't2', 't4']",Failed
164,"['t2', 't5', 't2', 't5', 't1', 't2']",Passed
165,"['t2', 't5', 't1', 't1', 't2', 't4']",Failed
166,"['t1', 't2', 't5', 't2', 't5', 't1', 't1', 't1']",Passed
167,"['t1', 't1', 't2', 't5', 't1', 't2', 't5']",Passed
168,"['t2', 't6', 't7', 't7', 't8', 't1', 't2', 't5']",Passed
169,"['t2', 't4']",Failed
170,"['t1', 't1', 't2', 't5', 't2', 't4']",Failed
171,"['t1', 't1', 't2', 't4']",Failed
172,"['t1', 't1', 't2', 't6', 't8', 't2', 't4']",Failed
173,"['t2', 't4']",Failed
174,"['t1', 't2', 't5', 't2', 't5', 't1', 't1']",Passed
175,"['t1', 't1', 't1', 't2', 't6', 't8', 't2', 't4']",Failed
176,"['t2', 't6', 't8', 't1', 't2', 't5', 't1']",Passed
177,"['t2', 't4']",Failed
178,"['t1', 't2', 't5', 't2', 't5', 't1']",Passed
179,"['t1', 't1', 't2', 't6', 't7', 't8', 't1', 't1']",Passed
180,"['t2', 't4']",Failed
181,"['t2', 't6', 't8', 't2', 't4']",Failed
182,"['t1', 't1', 't2', 't5', 't2', 't5', 't1']",Passed
183,"['t2', 't6', 't7', 't8', 't2', 't4']",Failed
184,"['t1', 't1', 't1', 't2', 't6']",Passed
185,"['t2', 't4']",Failed
186,"['t2', 't6', 't8', 't2', 't5', 't2', 't4']",Failed
187,"['t1', 't2', 't4']",Failed
188,"['t1', 't1', 't2', 't4']",Failed
189,"['t2', 't4']",Failed
190,"['t2', 't6', 't7', 't7', 't7', 't8', 't1', 't1']",Passed
191,"['t2', 't4']",Failed
192,"['t2', 't4']",Failed
193,"['t2', 't4']",Failed
194,"['t2', 't6', 't8', 't1', 't2']",Passed
195,"['t2', 't6', 't7', 't8', 't2', 't5', 't1', 't1', 't2', 't4']",Failed
196,"['t1', 't1', 't2', 't6', 't8', 't2', 't5', 't1']",Passed
197,"['t1', 't1', 't1', 't1', 't2', 't6', 't8', 't2', 't5']",Passed
198,"['t2', 't6', 't8', 't1', 't2', 't5', 't1']",Passed
199,"['t2', 't6', 't7', 't7', 't8']",Passed
200,"['t2', 't4']",Failed
201,"['t2', 't4']",Failed
202,"['t2', 't6', 't8', 't2', 't5', 't1', 't1', 't1', 't1', 't2', 't4']",Failed
203,"['t2', 't5', 't1', 't1', 't2', 't4']",Failed
204,"['t2', 't5', 't1', 't1', 't1', 't1', 't2', 't4']",Failed
205,"['t2', 't6', 't8', 't1', 't1', 't1', 't1']",Passed
206,"['t1', 't1', 't1', 't2', 't4']",Failed
207,"['t2', 't4']",Failed
208,"['t2', 't4']",Failed
209,"['t2', 't6', 't7', 't7', 't7', 't7', 't7', 't8', 't2']",Passed
210,"['t2', 't6', 't8', 't2', 't5', 't2', 't5', 't2', 't6', 't8', 't2']",Passed
211,"['t1', 't1', 't1', 't2', 't5', 't2', 't4']",Failed
212,"['t1', 't1', 't2', 't4']",Failed
213,"['t1', 't2', 't5', 't1', 't1', 't2', 't6', 't8']",Passed
214,"['t2', 't5', 't2', 't4']",Failed
215,"['t2', 't4']",Failed
216,"['t2', 't5', 't1', 't2', 't4']",Failed
217,"['t2', 't4']",Failed
218,"['t1', 't1', 't2', 't4']",Failed
219,"['t2', 't6', 't7', 't7', 't7', 't7']",Passed
220,"['t2', 't4']",Failed
221,"['t2', 't5', 't2', 't6', 't7']",Passed
222,"['t2', 't4']",Failed
223,"['t2', 't4']",Failed
224,"['t2', 't5', 't1', 't2', 't5', 't2', 't4']",Failed
225,"['t1', 't1', 't2', 't4']",Failed
226,"['t2', 't5', 't2', 't4']",Failed
227,"['t2', 't6', 't7', 't8', 't1', 't1', 't2', 't6', 't7', 't8', 't1', 't1']",Passed
228,"['t1', 't1', 't1', 't2', 't4']",Failed
229,"['t2', 't4']",Failed
230,"['t1', 't1', 't2', 't5', 't1', 't2', 't5', 't2', 't4']",Failed
231,"['t2', 't5', 't2', 't4']",Failed
232,"['t2', 't6', 't7', 't8', 't1', 't1', 't2', 't6', 't8', 't1', 't1']",Passed
233,"['t2', 't5', 't2', 't5', 't2', 't5', 't2', 't4']",Failed
234,"['t2', 't4']",Failed
235,"['t1', 't1', 't2', 't6', 't8']",Passed
236,"['t1', 't2', 't5', 't2', 't5', 't2']",Passed
237,"['t1', 't2', 't5', 't1', 't2']",Passed
238,"['t2', 't6', 't7', 't7', 't7', 't7', 't8', 't2', 't4']",Failed
239,"['t2', 't5', 't2', 't4']",Failed
240,"['t1', 't2', 't4']",Failed
241,"['t2', 't6', 't8', 't1', 't1', 't1', 't2', 't5', 't2', 't6', 't8']",Passed
242,"['t2', 't5', 't2', 't6', 't7', 't7', 't7']",Passed
243,"['t2', 't4']",Failed
244,"['t1', 't1', 't1', 't2', 't5', 't1']",Passed
245,"['t2', 't4']",Failed
246,"['t1', 't1', 't2', 't4']",Failed
247,"['t1', 't1', 't1', 't1', 't1', 't1', 't2', 't6', 't8', 't1', 't1']",Passed
248,"['t2', 't6', 't7', 't7', 't8', 't2', 't5', 't1', 't2', 't4']",Failed
249,"['t1', 't1', 't2', 't4']",Failed
250,"['t2', 't6', 't7', 't8', 't2', 't5', 't1', 't2', 't6', 't7', 't7', 't8']",Passed
